"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10166","Verify that 104 Links are present on Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India - Regression Tests","Regression Test Suite","",""
"","3522","Verify that 29 Buttons are present on Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India - Regression Tests","Regression Test Suite","",""
"","9795","Verify that 3 Menus are present on Vodafone Idea Foundation – An initiative to change India with Mobile Technology @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vodafone Idea Foundation – An initiative to change India with Mobile Technology - Regression Tests","Regression Test Suite","",""
"","3874","Verify that 1 Heading is present on Vi Loan EMI Payment | Quick & Secure Online Payment @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Loan EMI Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","9759","Verify that 1 Menu is present on Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number - Regression Tests","Regression Test Suite","",""
"","4263","Verify that 4 Headings are present on Vi Utility Bill Payments | Water, Gas, Electricity & More @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Utility Bill Payments | Water, Gas, Electricity & More - Regression Tests","Regression Test Suite","",""
"","11318","Verify that 40 Inputs are present on How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India - Regression Tests","Regression Test Suite","",""
"","11644","Verify that 1 Menu is present on Vi Loan EMI Payment | Quick & Secure Online Payment @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Loan EMI Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","5393","Verify that Investors Support Information Of Vi (Vodafone Idea Limited) loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Investors Support Information Of Vi (Vodafone Idea Limited) - Regression Tests","Regression Test Suite","",""
"","28547","Verify that 1 Heading is present on Vi Electricity Bill Payment | Quick & Secure Online Payment @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Electricity Bill Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","4469","Verify that 1 Input is present on Vi Data Packs - Mobile Data Recharge Plans | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Data Packs - Mobile Data Recharge Plans | Vi India - Regression Tests","Regression Test Suite","",""
"","9318","Verify that 5 Buttons are present on Plan Selection Page @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Plan Selection Page - Regression Tests","Regression Test Suite","",""
"","5049","Verify that 1 Form is present on Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today - Regression Tests","Regression Test Suite","",""
"","10797","Verify that 2 Menus are present on Buy a New Vi 4g SIM Card Online and Get a Free Delivery @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy a New Vi 4g SIM Card Online and Get a Free Delivery - Regression Tests","Regression Test Suite","",""
"","5560","Verify that 1 Heading is present on Vi Official Videos: Tips, Products & Updates @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Official Videos: Tips, Products & Updates - Regression Tests","Regression Test Suite","",""
"","2888","Verify that Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates - Regression Tests","Regression Test Suite","",""
"","10250","Verify that 2 Menus are present on Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments - Regression Tests","Regression Test Suite","",""
"","12605","Verify that 164 Links are present on About Vi - India's Largest Telecom Company @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - About Vi - India's Largest Telecom Company - Regression Tests","Regression Test Suite","",""
"","14968","Verify that 162 Links are present on VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi - Regression Tests","Regression Test Suite","",""
"","6861","Verify that 9 Buttons are present on Get your Vi Sim Online and Enjoy Free Delivery | Choose Your Plan Today @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Get your Vi Sim Online and Enjoy Free Delivery | Choose Your Plan Today - Regression Tests","Regression Test Suite","",""
"","11716","Verify that 179 Links are present on Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud - Regression Tests","Regression Test Suite","",""
"","5076","Verify that 19 Buttons are present on Vi FASTag Recharge Online | Instant Recharge @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi FASTag Recharge Online | Instant Recharge - Regression Tests","Regression Test Suite","",""
"","5500","Verify that 4 Buttons are present on SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports - Regression Tests","Regression Test Suite","",""
"","5744","Verify that WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality - Regression Tests","Regression Test Suite","",""
"","9940","Verify that 158 Links are present on Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi - Regression Tests","Regression Test Suite","",""
"","9715","Verify that 164 Links are present on About Vi - India's Largest Telecom Company @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - About Vi - India's Largest Telecom Company - Regression Tests","Regression Test Suite","",""
"","2814","Verify that 1 Form is present on Privacy Policy | Vi @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Privacy Policy | Vi - Regression Tests","Regression Test Suite","",""
"","4085","Verify that 24 Headings are present on Vi (Vodafone Idea) Careers | Explore Career Opportunities at Vodafone Idea (Vi) @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Careers | Explore Career Opportunities at Vodafone Idea (Vi) - Regression Tests","Regression Test Suite","",""
"","11092","Verify that 158 Links are present on Vi Electricity Bill Payment | Quick & Secure Online Payment @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Electricity Bill Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","3367","Verify that 1 Form is present on Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India - Regression Tests","Regression Test Suite","",""
"","6860","Verify that Privacy Policy | Vi loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Privacy Policy | Vi - Regression Tests","Regression Test Suite","",""
"","3879","Verify that 3 Inputs are present on Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India - Regression Tests","Regression Test Suite","",""
"","8828","Verify that 55 Inputs are present on Check Vi SIM Status Online | Track Your Connection & Orders @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Check Vi SIM Status Online | Track Your Connection & Orders - Regression Tests","Regression Test Suite","",""
"","8686","Verify that 30 Buttons are present on Vi Product & Services FAQs, Frequently Asked Questions @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Product & Services FAQs, Frequently Asked Questions - Regression Tests","Regression Test Suite","",""
"","20523","Verify that 26 Buttons are present on Vi Max Family Plans | Best Postpaid Plan for Family | Postpaid Family Plans @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Max Family Plans | Best Postpaid Plan for Family | Postpaid Family Plans - Regression Tests","Regression Test Suite","",""
"","9380","Verify that 3 Menus are present on Vi Blog | Get Latest News & Information on Vi Network @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Blog | Get Latest News & Information on Vi Network - Regression Tests","Regression Test Suite","",""
"","8963","Verify that Vi Giganet: A smart network powered with AI from Vi loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Giganet: A smart network powered with AI from Vi - Regression Tests","Regression Test Suite","",""
"","9060","Verify that 12 Headings are present on Vi Product & Services FAQs, Frequently Asked Questions @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Product & Services FAQs, Frequently Asked Questions - Regression Tests","Regression Test Suite","",""
"","6808","Verify that Vi Max Family Plans | Best Postpaid Plan for Family | Postpaid Family Plans loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Max Family Plans | Best Postpaid Plan for Family | Postpaid Family Plans - Regression Tests","Regression Test Suite","",""
"","10672","Verify that 2 Menus are present on Vi Official Videos: Tips, Products & Updates @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Official Videos: Tips, Products & Updates - Regression Tests","Regression Test Suite","",""
"","8966","Verify that 185 Links are present on Privacy Policy | Vi @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Privacy Policy | Vi - Regression Tests","Regression Test Suite","",""
"","6961","Verify that Get a New Vi Prepaid SIM Card in 3 Simple Steps - Buy New Sim loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Get a New Vi Prepaid SIM Card in 3 Simple Steps - Buy New Sim - Regression Tests","Regression Test Suite","",""
"","7228","Verify that 3 Menus are present on Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today - Regression Tests","Regression Test Suite","",""
"","5764","Verify that 53 Headings are present on How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India - Regression Tests","Regression Test Suite","",""
"","6541","Verify that 4 Forms are present on Enjoy Netflix Subscription Plans with Vi at No Extra Cost @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Enjoy Netflix Subscription Plans with Vi at No Extra Cost - Regression Tests","Regression Test Suite","",""
"","9570","Verify that 2 Menus are present on VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi - Regression Tests","Regression Test Suite","",""
"","9965","Verify that 99 Links are present on Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G - Regression Tests","Regression Test Suite","",""
"","7874","Verify that All OTT in One App - OTT Subscription Plans | Vi Movies & TV loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","17015","Verify that 45 Inputs are present on Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud - Regression Tests","Regression Test Suite","",""
"","9285","Verify that Vi 5G Network in India – Explore Plans, SIM & Coverage Map | Vi India loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi 5G Network in India – Explore Plans, SIM & Coverage Map | Vi India - Regression Tests","Regression Test Suite","",""
"","4434","Verify that 9 Buttons are present on Get your Vi Sim Online and Enjoy Free Delivery | Choose Your Plan Today @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Get your Vi Sim Online and Enjoy Free Delivery | Choose Your Plan Today - Regression Tests","Regression Test Suite","",""
"","22118","Verify that Vodafone Idea Foundation – An initiative to change India with Mobile Technology loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vodafone Idea Foundation – An initiative to change India with Mobile Technology - Regression Tests","Regression Test Suite","",""
"","5353","Verify that 4 Tables are present on Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number - Regression Tests","Regression Test Suite","",""
"","7250","Verify that Vi Product & Services FAQs, Frequently Asked Questions loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Product & Services FAQs, Frequently Asked Questions - Regression Tests","Regression Test Suite","",""
"","21591","Verify that How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India - Regression Tests","Regression Test Suite","",""
"","7177","Verify that 3 Inputs are present on WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality - Regression Tests","Regression Test Suite","",""
"","13723","Verify that 179 Links are present on Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud - Regression Tests","Regression Test Suite","",""
"","13319","Verify that 10 Headings are present on Vi 5G Network in India – Explore Plans, SIM & Coverage Map | Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi 5G Network in India – Explore Plans, SIM & Coverage Map | Vi India - Regression Tests","Regression Test Suite","",""
"","13848","Verify that 2 Menus are present on All OTT in One App - OTT Subscription Plans | Vi Movies & TV @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","3269","Verify that 45 Links are present on Investors Support Information Of Vi (Vodafone Idea Limited) @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Investors Support Information Of Vi (Vodafone Idea Limited) - Regression Tests","Regression Test Suite","",""
"","6508","Verify that Buy a New Vi 4g SIM Card Online and Get a Free Delivery loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Buy a New Vi 4g SIM Card Online and Get a Free Delivery - Regression Tests","Regression Test Suite","",""
"","5793","Verify that 16 Buttons are present on Register for Postpaid EBill Online | Vi @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Register for Postpaid EBill Online | Vi - Regression Tests","Regression Test Suite","",""
"","8415","Verify that 3 Menus are present on Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India - Regression Tests","Regression Test Suite","",""
"","4692","Verify that WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality - Regression Tests","Regression Test Suite","",""
"","3919","Verify that Vi Data Packs - Mobile Data Recharge Plans | Vi India loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Data Packs - Mobile Data Recharge Plans | Vi India - Regression Tests","Regression Test Suite","",""
"","9804","Verify that 25 Headings are present on Check Vi SIM Status Online | Track Your Connection & Orders @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Check Vi SIM Status Online | Track Your Connection & Orders - Regression Tests","Regression Test Suite","",""
"","10720","Verify that VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi - Regression Tests","Regression Test Suite","",""
"","3878","Verify that 12 Headings are present on Investors Support Information Of Vi (Vodafone Idea Limited) @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Investors Support Information Of Vi (Vodafone Idea Limited) - Regression Tests","Regression Test Suite","",""
"","11924","Verify that 2 Menus are present on Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India - Regression Tests","Regression Test Suite","",""
"","4616","Verify that 14 Buttons are present on Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number - Regression Tests","Regression Test Suite","",""
"","6820","Verify that 4 Headings are present on Vi Utility Bill Payments | Water, Gas, Electricity & More @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Utility Bill Payments | Water, Gas, Electricity & More - Regression Tests","Regression Test Suite","",""
"","3777","Verify that Vi Giganet: A smart network powered with AI from Vi loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Giganet: A smart network powered with AI from Vi - Regression Tests","Regression Test Suite","",""
"","14290","Verify that 172 Links are present on Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number - Regression Tests","Regression Test Suite","",""
"","10356","Verify that 46 Headings are present on Enjoy Netflix Subscription Plans with Vi at No Extra Cost @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Enjoy Netflix Subscription Plans with Vi at No Extra Cost - Regression Tests","Regression Test Suite","",""
"","2749","Verify that 2 Buttons are present on Pay Vi Postpaid Bill Online - Quick & Secure | Vi India @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Pay Vi Postpaid Bill Online - Quick & Secure | Vi India - Regression Tests","Regression Test Suite","",""
"","4624","Verify that 41 Inputs are present on Vi Official Videos: Tips, Products & Updates @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Official Videos: Tips, Products & Updates - Regression Tests","Regression Test Suite","",""
"","7103","Verify that 8 Headings are present on Vi Giganet: A smart network powered with AI from Vi @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Giganet: A smart network powered with AI from Vi - Regression Tests","Regression Test Suite","",""
"","8058","Verify that 3 Headings are present on About Vi - India's Largest Telecom Company @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - About Vi - India's Largest Telecom Company - Regression Tests","Regression Test Suite","",""
"","5551","Verify that 1 Form is present on Vi Prepaid Talktime and Top-Up Plans| Easy Online Mobile Recharge @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Prepaid Talktime and Top-Up Plans| Easy Online Mobile Recharge - Regression Tests","Regression Test Suite","",""
"","3466","Verify that 19 Headings are present on Vodafone Idea Foundation – An initiative to change India with Mobile Technology @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vodafone Idea Foundation – An initiative to change India with Mobile Technology - Regression Tests","Regression Test Suite","",""
"","9586","Verify that 9 Buttons are present on Check Vi SIM Status Online | Track Your Connection & Orders @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Check Vi SIM Status Online | Track Your Connection & Orders - Regression Tests","Regression Test Suite","",""
"","3683","Verify that Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India - Regression Tests","Regression Test Suite","",""
"","3684","Verify that 16 Buttons are present on Register for Postpaid EBill Online | Vi @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Register for Postpaid EBill Online | Vi - Regression Tests","Regression Test Suite","",""
"","8309","Verify that 94 Links are present on Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India - Regression Tests","Regression Test Suite","",""
"","5326","Verify that 1 Heading is present on Pay for Insurance Online with Vi – Fast & Secure Payment @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Pay for Insurance Online with Vi – Fast & Secure Payment - Regression Tests","Regression Test Suite","",""
"","7374","Verify that 49 Buttons are present on Vi Postpaid Plans with Unlimited Calls & Data | Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Plans with Unlimited Calls & Data | Vi India - Regression Tests","Regression Test Suite","",""
"","3913","Verify that Vi (Vodafone Idea) Careers | Explore Career Opportunities at Vodafone Idea (Vi) loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Careers | Explore Career Opportunities at Vodafone Idea (Vi) - Regression Tests","Regression Test Suite","",""
"","22201","Verify that 58 Buttons are present on All OTT in One App - OTT Subscription Plans | Vi Movies & TV @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","6966","Verify that 1 Heading is present on Vi Loan EMI Payment | Quick & Secure Online Payment @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Loan EMI Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","10043","Verify that 1 Menu is present on Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi - Regression Tests","Regression Test Suite","",""
"","5389","Verify that 49 Buttons are present on Vi Postpaid Plans with Unlimited Calls & Data | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Plans with Unlimited Calls & Data | Vi India - Regression Tests","Regression Test Suite","",""
"","9651","Verify that 2 Menus are present on Check Vi SIM Status Online | Track Your Connection & Orders @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Check Vi SIM Status Online | Track Your Connection & Orders - Regression Tests","Regression Test Suite","",""
"","5285","Verify that 10 Headings are present on Vi 5G Network in India – Explore Plans, SIM & Coverage Map | Vi India @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi 5G Network in India – Explore Plans, SIM & Coverage Map | Vi India - Regression Tests","Regression Test Suite","",""
"","4183","Verify that 2 Forms are present on Vi Electricity Bill Payment | Quick & Secure Online Payment @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Electricity Bill Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","7628","Verify that 86 Buttons are present on Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud - Regression Tests","Regression Test Suite","",""
"","7133","Verify that Vi Loan EMI Payment | Quick & Secure Online Payment loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Loan EMI Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","7118","Verify that 1 Form is present on VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi - Regression Tests","Regression Test Suite","",""
"","4927","Verify that Vi Giganet: A smart network powered with AI from Vi loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Giganet: A smart network powered with AI from Vi - Regression Tests","Regression Test Suite","",""
"","35124","Verify that 163 Links are present on Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments @regression","chromium","2026-06-12","broken","2026-06-12","https://www.myvi.in/ - Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments - Regression Tests","Regression Test Suite","",""
"","9454","Verify that 22 Headings are present on VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi - Regression Tests","Regression Test Suite","",""
"","2313","Verify that 14 Headings are present on WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality - Regression Tests","Regression Test Suite","",""
"","30705","Verify that Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number - Regression Tests","Regression Test Suite","",""
"","9740","Verify that 55 Inputs are present on Check Vi SIM Status Online | Track Your Connection & Orders @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Check Vi SIM Status Online | Track Your Connection & Orders - Regression Tests","Regression Test Suite","",""
"","23801","Verify that 4 Tables are present on Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number - Regression Tests","Regression Test Suite","",""
"","10208","Verify that 2 Menus are present on Vi Giganet: A smart network powered with AI from Vi @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Giganet: A smart network powered with AI from Vi - Regression Tests","Regression Test Suite","",""
"","5095","Verify that 16 Headings are present on Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number - Regression Tests","Regression Test Suite","",""
